invoice_amount,days_until_due,previous_avg_delay,previous_late_payments,customer_invoice_count,customer_tenure_months,is_disputed,delay_days,source,is_delayed,risk_category
3764.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
8271.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
11569.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
1103.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
70717.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
1103.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
7752.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
72593.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
1103.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
37523.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
735.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
7752.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
33419.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
2264.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
13582.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
1124.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
620.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
806.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
27140.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
202.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
3086.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
2264.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
14360.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
73168.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
9883.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
202.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
5050.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
111.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
19506.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
29048.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
32433.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
46815.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
121.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
7061.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
11314.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
4263.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
3862.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
20548.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
19807.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
79792.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
96572.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
3764.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
3764.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
1876.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
6928.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
2264.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
13584.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
48347.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
38619.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
7264.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
5250.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
4527.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
83921.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
6581.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
30764.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
984.0,5,0.2163616792249731,500,10000,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
2264.0,5,0.2163616792249731,500,10000,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
4527.0,5,0.2163616792249731,500,10000,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
551.0,5,0.2163616792249731,500,10000,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
1860.0,5,0.2163616792249731,500,10000,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
2461.0,5,0.2163616792249731,500,10000,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
3665.0,5,0.2163616792249731,500,10000,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
579.0,5,0.2163616792249731,500,10000,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
70989.0,5,0.2163616792249731,500,10000,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
548.0,5,0.2163616792249731,500,10000,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
13954.0,5,0.2163616792249731,500,10000,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
193.0,5,0.2163616792249731,500,10000,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
193.0,5,0.2163616792249731,500,10000,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
162.0,5,0.2163616792249731,500,10000,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
51055.0,5,0.2163616792249731,500,10000,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
9054.0,5,0.2163616792249731,500,10000,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
13380.0,5,0.2163616792249731,500,10000,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
2127.0,5,0.2163616792249731,500,10000,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
33645.0,5,0.2163616792249731,500,10000,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
10375.0,5,0.2163616792249731,500,10000,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
22678.0,5,0.2163616792249731,500,10000,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
53906.0,5,0.2163616792249731,500,10000,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
100.0,5,0.2163616792249731,500,10000,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
4445.0,5,0.2163616792249731,500,10000,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
1067.0,5,0.2163616792249731,500,10000,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
24765.0,5,0.2163616792249731,500,10000,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
1260.0,5,0.2163616792249731,500,10000,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
4174.0,5,0.2163616792249731,500,10000,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
2810.0,5,0.2163616792249731,500,10000,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
1942.0,5,0.2163616792249731,500,10000,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
177.0,5,0.2163616792249731,500,10000,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
536.0,5,0.2163616792249731,500,10000,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
3106.0,5,0.2163616792249731,500,10000,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
262.0,5,0.2163616792249731,500,10000,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
971.0,5,0.2163616792249731,500,10000,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
1839.0,5,0.2163616792249731,500,10000,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
386.0,5,0.2163616792249731,500,10000,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
1164.0,5,0.2163616792249731,500,10000,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
4155.0,5,0.2163616792249731,500,10000,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
11471.0,5,0.2163616792249731,500,10000,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
11040.0,5,0.2163616792249731,500,10000,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
6383.0,5,0.2163616792249731,500,10000,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
4378.0,5,0.2163616792249731,500,10000,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
4584.0,5,0.2163616792249731,500,10000,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
16336.0,5,0.2163616792249731,500,10000,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
9499.0,5,0.2163616792249731,500,10000,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
12928.0,5,0.2163616792249731,500,10000,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
14972.0,5,0.2163616792249731,500,10000,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
7761.0,5,0.2163616792249731,500,10000,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
4527.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
5781.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
104.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
2231.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
202.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
13582.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
100.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
177.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
4527.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
40996.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
11693.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
49173.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
18666.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
124.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
120.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
60388.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
6791.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
16089.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
124.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
26362.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
4527.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
118.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
13447.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
18126.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
100.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
100.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
2264.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
5311.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
2264.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
2264.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
5773.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
100.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
2264.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
24412.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
16345.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
4513.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
403.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
100.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
116.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
276.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
104.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
154.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
175.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
276.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
100.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
145.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
140.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
120.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
276.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
276.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
161.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
100.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
100.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
163.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
100.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
108.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
147.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
127.0,5,0.2163616792249731,500,10000,120.0,0,-4.0,EnterpriseERP_DS3,0,LOW
100.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
7916.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
350.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
52884.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
2473.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
3959.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
44747.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
15530.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
1236.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
24600.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
162.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
1164.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
14892.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
5880.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
4160.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
339.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
24549.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
8329.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
4192.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
24213.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
517.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
193.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
103.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
347.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
1317.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
3025.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
8655.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
1731.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
1789.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
124.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
276.0,5,0.2163616792249731,500,10000,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
2264.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
2264.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
2264.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
20372.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
2264.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
6791.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
4527.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
4527.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
2264.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
2264.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
4527.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
2264.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
45738.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
4527.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
5507.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
2521.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
2038.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
2231.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
1839.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
4527.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
578.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
4527.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
2114.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
2521.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
3395.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
3891.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
162.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
8754.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
6804.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
1942.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
2264.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
5410.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
9322.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
4527.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
4527.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
11318.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
30604.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
70184.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
48929.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
35472.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
74011.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
1522.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
1236.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
1236.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
526.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
526.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
495.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
1236.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
1236.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
1236.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
1236.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
1236.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
505.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
422.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
1236.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
1236.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
268.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
1236.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
1356.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
535.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
615.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
627.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
113.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
689.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
2749.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
1457.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
1236.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
350.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
219.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
602.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
1407.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
567.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
1421.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
2657.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
1377.0,5,0.2163616792249731,500,10000,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
